Date,Championship_Title,Team_A,Team_B,Time,Team_A_Score,Team_B_Score,Match_Status,Chanel_Streaming,Match_Detail_Link,Match_Week_Number
2022-12-30,الدوري المصري,سموحة,غزل المحلة,17:00,0,0,انتهت,Ontime sports 2,https://www.yallakora.com/egyptian-league/2795/match/85561/%d8%b3%d9%85%d9%88%d8%ad%d8%a9-%d8%ba%d8%b2%d9%84-%d8%a7%d9%84%d9%85%d8%ad%d9%84%d8%a9-%d8%a7%d9%84%d8%af%d9%88%d8%b1%d9%8a-%d8%a7%d9%84%d9%85%d8%b5%d8%b1%d9%8a#MC_MatcheDetails,"الأسبوع العاشر
"
